first_author	polarization	average_rating	ratings
Marina Keegan	1.0631567980103993	3.82	19771
Marina Lewycka	1.0599705805726813	3.37	18204
Mario Puzo	0.8466254355644064	4.293919937017577	292145
Mario Vargas Llosa	0.9352941734106003	4.07373421169944	20189
Marion Cunningham	1.050263086812234	4.1	12723
Marion Zimmer Bradley	1.0215443072652268	4.079379128337362	198173
Marisa de los Santos	1.021704044328115	3.755936993734507	51233
Marisha Pessl	1.1410899079873225	3.7366780986097283	54234
Marissa Meyer	0.8772881529724097	4.255588458618071	1006188
Marjane Satrapi	0.8420428634005812	4.2479046790732085	246053
Marjorie Flack	0.9954399346998091	4.15	36193
Marjorie Kinnan Rawlings	1.0942986672437953	3.9899999999999998	21797
Mark    Adams	0.9637364754151726	3.8	8650
Mark  Edwards	1.1021967199739686	3.842258808910979	22534
Mark  Lawrence	0.9823301550713274	4.051845890297594	120836
Mark Bittman	1.114163659544081	4.022856536389928	75378
Mark Bowden	0.8336771992960573	4.213598805874456	49911
Mark Cotta Vaz	0.9578625318836788	4.2835121644363845	612030
Mark Dunn	1.032739865018798	3.8399999999999994	19819
Mark Haddon	1.051597268332028	3.8289266951266847	901850
Mark Helprin	1.47217471296616	3.5	19932
Mark Kurlansky	1.0983000883229093	3.7775081368126533	52539
Mark Manson	1.074437669873022	4.03	41087
Mark Mathabane	0.9382896525152213	4.15	11633
Mark Millar	1.019697037129151	4.050479105669417	101439
Mark Owen	0.9808364770181591	3.95	32267
Mark Twain	1.0867436807398694	3.8349320388119064	1685153
Mark Waid	0.9596328829919868	4.218764941000975	52289
Mark Walden	1.0471264125515383	4.06	10881
Mark Z. Danielewski	1.0842178274114258	4.13	75469
Marko Kloos	0.8941920908157598	3.9940666666666664	18000
Markus Zusak	0.8587357300450568	4.339932211101002	1252860
Marlo Morgan	1.2405285268515427	3.7899999999999996	9981
Marlon James	1.159990982192902	3.8600000000000003	13578
Marshall Goldsmith	1.048298091259446	3.9399999999999995	14545
Marshall McLuhan	1.133829604269235	3.9500000000000006	8351
Martha Grimes	0.9870667178473148	4.01	11947
Martha Hall Kelly	0.8149149408192966	4.31	42421
Martha Stewart	1.1107762615643082	4.018574554365901	34277
Martha Stout	1.1212991206509058	3.75	21550
Marti Olsen Laney	1.105045895313201	3.88	12950
Martin Amis	1.138524866982835	3.7372995062855248	24103
Martin Cruz Smith	0.9188999116301609	4.04	46847
Martin E.P. Seligman	1.0426893083943969	3.9800000000000004	11310
Martin Heidegger	1.1335068976177602	3.99	14383
Martin Luther King Jr.	0.8632185022468069	4.31	11261
Martin Pistorius	1.0086325474681994	3.96	10303
Martin Sixsmith	1.2198943700789784	3.65	7261
Martin Waddell	0.9693886497445514	4.19	11299
Marv Wolfman	1.0642631990910238	4.01	12915
Mary  Stewart	0.8876308721327552	4.156274377031419	51688
Mary Ann Shaffer	0.9707734080919252	4.12	393626
Mary Beth Chapman	0.8773358826702797	4.3	11110
Mary Doria Russell	0.9759571475884499	4.141098494015153	53719
Mary Downing Hahn	0.9595614622129869	4.178806105485869	26468
Mary E. Pearson	1.0088982255119656	3.9948841558052997	106954
Mary Elizabeth Braddon	1.090887830472075	3.73	13329
Mary Higgins Clark	0.9746010056011917	3.867754450909917	334426
Mary Hoffman	0.9677682671902831	4.10482331464337	23007
Mary Karr	1.0550880464581744	3.9086154284899477	63117
Mary Kay Andrews	0.9753440347011572	3.861297611456799	136443
Mary Kubica	1.0244815057808334	3.7704470703398134	143020
Mary Lawson	0.9340978476758893	3.85	12220
Mary McGarry Morris	1.0949281292548427	3.68	27034
Mary Norton	0.9944562630995625	4.02	74820
Mary O'Hara	0.968009033825193	4.15	25180
Mary Pipher	1.0124093015620204	3.86	22687
Mary Pope Osborne	1.1374248696556672	3.8646278496611215	48690
Mary Roach	1.0028731348295736	3.934552739277093	250212
Mary Westmacott	0.9957725865545636	4.14	9787
Mary Wollstonecraft Shelley	1.14597552535869	3.75	808589
Mary-Jane Knight	1.0385799003579517	4.12	14173
Marya Hornbacher	1.0715264449544144	3.99	25452
Marybeth Mayhew Whalen	0.9667711524081118	3.83	20868
MaryJanice Davidson	1.0545221072175883	3.8661162698981784	111568
Masami Tsuda	1.2006322059916523	3.9599999999999995	12863
Masaru Emoto	0.9433670295419913	4.27	10800
Masashi Kishimoto	0.884418769122677	4.376044265956726	132969
Masha	0.9393762702811456	4.28	18327
Mason Currey	1.145907632309096	3.66	8565
Matsuri Hino	1.0703117545151306	4.167329944628735	158566
Matt Fraction	0.9973959324481503	4.135375735008697	69557
Matt Haig	0.952775042075548	4.110007784304012	28262
Matt Ridley	1.0069574535758399	4.02	29121
Matthew      Lewis	1.1299321303941077	3.7999999999999994	13633
Matthew  Thomas	1.0929431471104376	3.7	18488
Matthew Desmond	0.7052342295058219	4.48	15165
Matthew Dicks	0.9521325651254965	4.1	18344
Matthew FitzSimmons	0.8968969324855836	4.15	32641
Matthew Inman	1.0857284949013564	3.996669747096695	32463
Matthew Mather	1.0814141348023318	3.75	6028
Matthew Norman	0.9792991789008743	3.85	16377
Matthew Pearl	1.1518720073963737	3.38	31035
Matthew Quick	0.9684672997210858	3.955541918629323	150816
Matthew Reilly	0.9729826337561188	4.107785893469724	112813
Maud Hart Lovelace	1.0670736894856752	4.07	18024
Maureen Johnson	1.1130605043866055	3.739470233892928	109067
Maurice Sendak	1.0086191908576863	4.2179430061085466	659404
Max Barry	0.9832396278258997	3.819642266746016	30246
Max Brooks	1.061793260655403	3.9786975352967353	395504
Max Frisch	1.165357246416738	3.75	9401
Max Lucado	0.8053382455081004	4.425532457399228	71771
Maxine Hong Kingston	1.103262649287831	3.72	17781
Maxwell Maltz	0.9839949728244919	4.2	10652
Maya Angelou	0.9513133457576416	4.186318061424615	296754
Maya Banks	1.0115297402747836	4.067347152487169	251149
Meg Cabot	1.0774332943924865	3.8073342213721695	1269464
Meg Jay	0.9495160982562603	4.11	12731
Meg Rosoff	1.1987113635322335	3.58	28896
Meg Wolitzer	1.132834090480502	3.5304071357962252	86998
Megan Abbott	1.116735214069139	3.2746289693005592	47395
Megan McCafferty	1.044859756879606	3.9990712998525586	54937
Megan McDonald	1.1360182433056856	3.92	11289
Megan Miranda	0.9907718241435135	3.79	36522
Megan Shepherd	1.1726138901111283	3.69	17647
Megan Whalen Turner	0.955117320893013	4.121591752152409	87344
Melanie Benjamin	0.9679919561220189	3.8056788747860355	61926
Melanie Gideon	1.0293595261959942	3.5100000000000002	10793
Melanie Rawn	1.0961445567001584	3.9399999999999995	12739
Mélanie Watt	0.9517071261976672	4.25	11638
Melina Marchetta	1.0690024269194347	4.0335735280009075	114657
Melinda Haynes	1.0605065452888824	3.67	17378
Melinda Long	1.0553186703433761	4.07	21554
Melissa Anelli	1.1030961909690111	4.09	12308
Melissa Bank	1.313065842887267	3.29	113977
Melissa de la Cruz	1.1472596198975387	3.8462759978065884	408496
Melissa Landers	1.0655441752422452	3.9499999999999997	18171
Melissa Marr	1.1671183495122244	3.7842343265664473	279055
Melissa Müller	0.9046199005194442	4.31	15656
Melissa Nathan	1.1503122172839504	3.78	10872
Melissa Senate	1.2215943432445995	3.49	9292
Melody Anne	1.0910198050790838	3.9007622721830515	22551
Melody Beattie	0.9951752709396967	4.13	18340
Melvin Burgess	1.1145513130112565	3.8700000000000006	11971
Mem Fox	1.0139306776514583	4.16	13568
Mercedes Lackey	0.9179805040776996	4.194625037821483	132200
Mercer Mayer	0.9655623055772483	4.221485343091698	103296
Meredith Wild	0.9132702297381313	4.214556572786358	28618
Mhairi McFarlane	1.0709036297854981	3.79	12687
Mia Ikumi	1.246375014165089	3.95	12970
Mia Sheridan	0.8396991419935116	4.325914095785637	77924
Michael   Lewis	0.8917606805864876	4.179016791667932	197598
Michael  Grant	1.066317241127139	4.024785291878245	349358
Michael A. Singer	0.9410098554784722	4.27	14688
Michael A. Stackpole	0.9800222516017567	4.02	11405
Michael Azerrad	0.9315388848129128	4.2	10562
Michael Baigent	1.2609011386822182	3.47	8450
Michael Blake	0.9454966164751195	4.19	19133
Michael Bond	0.9307155965808398	4.21	62590
Michael Buckley	0.9252323225297495	4.193788462875551	129443
Michael Chabon	1.0148282223105463	3.9154486710510183	252869
Michael Connelly	0.8469337509386515	4.107957845023614	1006192
Michael Crichton	1.0506235937050892	3.7064068088865487	1177285
Michael Cunningham	1.073015730112386	3.907609901526787	110690
Michael D. Watkins	1.031373255035146	3.81	5490
Michael Dante DiMartino	0.7278122820708451	4.52	8261
Michael Dorris	1.0490712868579952	3.84	14380
Michael E. Gerber	1.1216574574605194	3.9799999999999995	37671
Michael E. Porter	0.9682572795666153	4.14	10850
Michael Ende	0.9661388910061143	4.17	109110
Michael Frayn	0.9724999143132542	4.18	12709
Michael Herr	0.9001432700930655	4.24	10383
Michael J. Fox	1.0014244639583065	3.9388755397585404	34043
Michael J. Sandel	0.8530037123328272	4.25	8060
Michael J. Sullivan	0.7963586988852305	4.313924967493358	125359
Michael Moorcock	1.0366464615743438	3.8899999999999997	17728
Michael Moore	1.112408027062619	3.353503840707205	23303
Michael Morpurgo	0.933861148515743	4.14033985554826	38075
Michael Moss	0.981669770004459	3.98	18542
Michael Ondaatje	1.1001060293312097	3.8097850950384635	122845
Michael Patrick MacDonald	0.9195847661210365	4.07	8344
Michael Pollan	0.9193553893756592	4.099203925258771	297560
Michael Punke	0.8882078579921959	3.9200000000000004	19289
Michael Rosen	0.9647647327013302	4.203950424683653	51921
Michael Scott	0.9900826062210744	4.076117977212403	302533
Michael Shaara	0.8688377349791909	4.3	58372
Michael Teitelbaum	0.9231249708445778	4.342763403022149	38648
Michael Thomas Ford	1.128610170621711	3.92	14749
Michel Faber	1.1258136143668274	3.7749418231969076	51481
Michel Foucault	0.9342188753931028	4.133220287198289	29457
Michel Houellebecq	1.0948408318704599	3.7839927436839074	22601
Michelle A. Valentine	0.9918715038247962	4.01	28776
Michelle Alexander	0.7086804385156631	4.49	23205
Michelle Hodkin	1.0029705605667951	4.167356165045027	165676
Michelle Knight	1.0123665022282655	4.12	12653
Michelle Magorian	0.8781922555833575	4.28	24828
Michelle Moran	0.9381594779049112	4.083143198713809	72773
Michelle Paver	0.9659851011806456	4.15	15673
Michelle Richmond	1.0654596114463837	3.46	12248
Michelle Rowen	0.8383274078080432	4.45	32818
Michio Kaku	0.9853077755742217	4.085352122229571	58971
Miep Gies	0.9316466059503411	4.26	50412
Miguel de Cervantes Saavedra	1.14523738372809	3.85	134931
Miguel Ruiz	1.0221988706546115	4.145921041773259	121178
Mihaly Csikszentmihalyi	0.9966514533059299	4.1	28619
Mike Birbiglia	1.0202544594756664	3.85	10790
Mike Carey	0.9811124365312438	3.997767132101062	57509
Mike Lupica	1.0389888792635342	4.000160016041708	24935
Mike Mignola	0.9619648409691995	4.14692721894987	79114
Mike Mullin	1.0563420437183637	3.9599999999999995	18583
Mikhail Bulgakov	0.9082888111404435	4.296131506849315	151475
Mikhail Lermontov	1.0017971754348869	4.11	29747
Miklós Nyiszli	0.8603754648363201	4.24	8422
Milan Kundera	1.001071145117953	4.031619898985673	310649
Mildred D. Taylor	1.161903398967557	3.79	92980
Miles  Cameron	0.9955819283184809	4.12	8556
Miles Davis	0.9375858615344257	4.18	8827
Mindy Kaling	1.03698792185829	3.8501677844071773	364873
Mineko Iwasaki	0.990057228757583	3.92	12995
Mira Grant	1.0834563152148484	3.97293021778459	72411
Mira Lyn Kelly	1.1278692224659583	3.53	23812
Miranda Beverly-Whittemore	1.120409472526442	3.44	11544
Miranda Hart	1.1625092638060506	3.8	11626
Miranda July	1.1680422548807978	3.7663977912324	56321
Miranda Kenneally	1.1514141960556685	3.8572297378728537	66380
Mireille Guiliano	1.0984357898411352	3.48	10584
Miriam Toews	1.092640915719457	3.7715162412539582	25583
Misty Bernall	1.1425125271430399	3.8999999999999995	12272
Mitch Albom	1.0575033719592106	3.992976136336437	1295149
Mitchell Zuckoff	0.9771328495665578	3.924872216737962	36468
Miyamoto Musashi	0.9779173763550861	4.09	19246
Mo Hayder	1.0170617376453341	3.88	9726
Mo Willems	0.925620229122224	4.305127362989941	184512
Mohsin Hamid	1.0066314281190905	3.6920941160750074	44902
Moira Young	1.1446760944527556	3.9272840278320698	63955
Molière	1.0698568589551865	3.70578710908824	34055
Mollie Katzen	1.1031361348081963	3.9499999999999997	34502
Molly Harper	1.0509377248538108	3.9200000000000004	18122
Molly McAdams	1.2748662716828456	3.9259552505622506	52023
Molly Wizenberg	0.997815681760847	3.94	13310
Monica  Murphy	1.0025747194735009	3.9884932712698564	74977
Monica Ali	1.097288189040257	3.38	21002
Monty Roberts	0.9799613952564639	4.1	9021
Mordicai Gerstein	0.9847335126102269	4.14	12022
Morgan Matson	0.9619408506134123	4.119726599625526	175713
Morgan Rhodes	0.9955205689282904	4.026664325623497	64074
Morgan Rice	1.3833397197511161	3.46	12368
Morris Gleitzman	0.8874441749416728	4.2	11045
Morton Rhue	1.1326847502952486	3.54	9392
Munro Leaf	0.8690878505557006	4.35	70961
Muriel Barbery	1.243953330296972	3.73	101669
Muriel Spark	1.061087845761354	3.76	26538
Myla Goldberg	1.0755830713103494	3.55	21160
Myra McEntire	1.1472201279814074	3.7999999999999994	17572
N.H. Kleinbaum	0.9197033803397552	4.21	33645
N.K. Jemisin	0.9280074183547512	4.061526214851792	70914
Nadia Hashimi	0.844048357186165	4.12	19016
Naguib Mahfouz	0.9426075924895991	4.14	6423
Nalini Singh	0.9066858254765197	4.21566551966598	321418
Nancy E. Shaw	1.0165027185178634	4.11	13788
Nancy E. Turner	0.8136816897792001	4.35	44669
Nancy Farmer	1.013929305004743	4.049993029010933	86071
Nancy Garden	1.1396318233016092	3.97	29278
Nancy Horan	1.044213641103589	3.707170876601563	84839
Nancy Leigh DeMoss	1.054058135450656	4.1	9714
Nancy Pickard	0.9422390059368754	3.79	14423
Nancy Reagin	0.9380175663866184	4.38	11186
Nancy Thayer	0.9966694862005792	3.836011108825345	24305
Nancy Tillman	0.8920749112536561	4.35	11125
Nando Parrado	0.8689588288060683	4.21	11057
Naoki Higashida	1.0948939294245472	3.78	25504
Naoko Takeuchi	0.9870668330870005	4.29	34951
Naomi Klein	0.9729063702451151	4.078614973790921	50555
Naomi Novik	0.9443717893185188	4.028185087468701	178521
Naomi Wolf	1.0135588879090829	3.89	13037
Napoleon Hill	1.0268767302841189	4.17	87445
Nassim Nicholas Taleb	1.0847325727946306	3.9558199585551175	98444
Natalie Babbitt	1.078937158125544	3.85	174280
Natalie Goldberg	0.9309054282350399	4.17	18477
Natasha Anders	1.0500666737843454	3.9400000000000004	17458
Natasha Friend	1.108721398311081	3.77	11497
Natasha Preston	1.128137885692206	3.991846389124894	29425
Natasha Solomons	0.970458139840762	3.78	14092
Nate Silver	0.9474418249032837	3.96	26888
Nathan  Hill	0.9514966846772974	4.12	20807
Nathan Filer	1.0362731027733556	3.79	21798
Nathanael West	1.102608325072015	3.78	15798
Nathaniel Hawthorne	1.2244426198061598	3.373567231299655	533680
Nathaniel Philbrick	0.9319178444816528	4.066932816132802	83011
Natsuki Takaya	0.9275253093195793	4.303326192530268	206326
Natsumi Ando	1.0817593928947498	4.16	16281
Natsuo Kirino	0.9985842840721385	3.9300000000000006	14795
Neal Shusterman	0.944407219069844	4.175542245502164	241505
Neal Stephenson	1.0149727219592821	4.082494324608811	509216
Neale Donald Walsch	1.0614338157582281	4.138772383753397	53722
Ned Vizzini	0.9536707955863294	4.14	161001
Neil A. Fiore	1.10373102058466	3.8799999999999994	9396
Neil deGrasse Tyson	0.9674867457504386	4.11	9815
Neil Gaiman	0.9396310978985943	4.132185486197859	2873141
Neil Patrick Harris	1.1168794151198924	3.86	21596
Neil Postman	0.952772590033775	4.14	9736
Neil Shubin	1.0515051522529872	3.97	14784
Neil Simon	1.0053923398334845	4.02	12571
Neil Strauss	1.1424732408395712	3.73	16698
Nella Larsen	0.967023628127258	3.8	10544
Nelson DeMille	0.9200298398448706	4.065526314743648	251627
Nelson Mandela	0.8586585553801905	4.31	43927
Nevada Barr	0.9848537359866432	3.86	12113
Nevil Shute	0.9499790422459524	4.039212687061316	60408
Newt Scamander	1.072931790690849	3.9499999999999997	185928
Niall Ferguson	0.9983688362876844	3.88	15286
Nic Pizzolatto	0.9898950847453781	3.72	7601
Nic Sheff	1.0802719921221926	3.9299999999999997	23544
Nicci French	0.9927757288567651	3.77	8535
Niccolò Machiavelli	1.0966622963063697	3.78	153128
Nicholas Carr	1.0247518204227255	3.85	6938
Nicholas D. Kristof	0.8667788350478438	4.31	37270
Nicholas Evans	1.0503495440112356	3.882824602439522	63701
Nicholas Ganz	1.1514102426508876	4.01	9000
Nicholas Meyer	0.9612957616925011	4.14	19334
Nicholas Pileggi	0.8834109912393215	4.14	8715
Nicholas Sparks	1.05190886628296	4.059423865921538	4302436
Nick Bantock	1.150809217069074	4.01	36496
Nick Bruel	1.0300265317144284	4.18	10884
Nick Cave	1.1440448223574093	3.43	9096
Nick Cutter	1.1033189227212765	3.71	11620
Nick Flynn	1.0876270948602975	3.77	8441
Nick Hornby	0.9866212120136154	3.6634335168068684	433305
Nick Offerman	1.136326588127717	3.64	13627
Nickolas Butler	0.9611668496602062	3.78	9878
Nicky Charles	0.9824220863970808	4.107100033986631	44135
Nicky Cruz	0.9254455608502452	4.21	10697
Nicola Yoon	0.969007436109566	4.117265757653718	174915
Nicole  Williams	0.9719749652978777	4.12341275745376	137112
Nicole Krauss	1.097284207638181	3.85419735443592	111961
Nigella Lawson	1.1007170537071302	3.981224432417235	42681
Nikki Sixx	1.0398965857196663	4.12	20531
Nikolai Gogol	1.013815179943506	3.9971548768097533	62992
Nikos Kazantzakis	1.0364893077282118	4.1	15203
Nina George	1.2061567958438872	3.51	34383
Nina LaCour	1.0955182395289016	3.9380115904319797	33821
Noah Gordon	0.81627650511197	4.35	19310
Noah Hawley	0.9410402212967971	3.7599999999999993	48807
Noam Chomsky	0.898972978060264	4.22	10301
Nobuhiro Watsuki	0.8978024747829908	4.33	36765
Noel Streatfeild	1.018389187693784	4.06	26211
Noelle Stevenson	1.0637703813771167	4.09450953877156	75429
Nora Ephron	1.072600558893321	3.6519555650578153	56127
Nora Roberts	0.9576440588692	4.094848575528086	1824606
Norman Bridwell	1.0745917437064931	4.0979641598539	70089
Norman Doidge	0.9258276807403099	4.2	19319
Norman Maclean	0.9403206055468156	4.17	16501
Norman Mailer	0.999466489165699	3.9949088299074553	32741
Norman Vincent Peale	1.0407425854728838	4.08	52704
Norton Juster	0.9539322786051555	4.22	178432
NoViolet Bulawayo	1.0087177700242975	3.7099999999999995	11262
Ntozake Shange	0.9178360728217567	4.27	24288
Nujood Ali	1.0007737429376145	3.79	13607
Nyrae Dawn	1.011444121857289	3.98	35216
O. Henry	0.9802297262838187	4.086833282424094	81845
Obert Skye	1.1662798928787481	3.810508427742471	28952
Octavia E. Butler	0.922880405576569	4.138825355847056	114656
Og Mandino	0.9929560130090538	4.19	35971
Olive Ann Burns	1.0096562936559332	3.99	82281
Oliver Pötzsch	0.9833200276490283	3.761391836734694	71050
Oliver Sacks	1.0062479919393417	3.998545129766494	162908
Olivia Cunning	0.9999454863027438	4.083069324918079	148619
Olivia Goldsmith	1.0873479617278072	3.87	17219
Omar Tyree	0.996202519155619	4.21	9869
Oprah Winfrey	1.0014625384348343	4.12	9006
Orhan Pamuk	1.147084842553574	3.7006294613887087	77050
Ori Brafman	1.080600948493455	3.75	14464
Orson Scott Card	0.9422623527282522	4.114711381451987	1670648
Oscar Hijuelos	1.1365129431173173	3.68	9107
Oscar Wilde	0.9604936208058932	4.093766631213823	935515
Oswald Chambers	0.8389635641963408	4.39	47720
Ottessa Moshfegh	1.1233779939141801	3.3799999999999994	10460
