"LOCATION","Country","SUBJECT","Subject","SEX","Sex","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ITA","Italy","YP99P3PP_ST","Population 65 and over as % population","TT","All persons","A","Annual","2014","2014","PC","Percentage","0","Units",,,21.25471,,
"ITA","Italy","YG9901L1_IXOB","Population, Index","TT","All persons","A","Annual","2000","2000","IDX","Index","0","Units","2010_100","2010=100",96.24593,,
"ITA","Italy","YG9901L1_IXOB","Population, Index","TT","All persons","A","Annual","2001","2001","IDX","Index","0","Units","2010_100","2010=100",96.51353,,
"ITA","Italy","YG9901L1_IXOB","Population, Index","TT","All persons","A","Annual","2002","2002","IDX","Index","0","Units","2010_100","2010=100",96.72558,,
"ITA","Italy","YG9901L1_IXOB","Population, Index","TT","All persons","A","Annual","2003","2003","IDX","Index","0","Units","2010_100","2010=100",96.73231,,
"ITA","Italy","YG9901L1_IXOB","Population, Index","TT","All persons","A","Annual","2004","2004","IDX","Index","0","Units","2010_100","2010=100",96.42847,,
"ITA","Italy","YG9901L1_IXOB","Population, Index","TT","All persons","A","Annual","2005","2005","IDX","Index","0","Units","2010_100","2010=100",97.13274,,
"ITA","Italy","YG9901L1_IXOB","Population, Index","TT","All persons","A","Annual","2006","2006","IDX","Index","0","Units","2010_100","2010=100",97.58418,,
"ITA","Italy","YG9901L1_IXOB","Population, Index","TT","All persons","A","Annual","2007","2007","IDX","Index","0","Units","2010_100","2010=100",98.06839,,
"ITA","Italy","YG9901L1_IXOB","Population, Index","TT","All persons","A","Annual","2008","2008","IDX","Index","0","Units","2010_100","2010=100",98.85564,,
"ITA","Italy","YG9901L1_IXOB","Population, Index","TT","All persons","A","Annual","2009","2009","IDX","Index","0","Units","2010_100","2010=100",99.52952,,
"ITA","Italy","YG9901L1_IXOB","Population, Index","TT","All persons","A","Annual","2010","2010","IDX","Index","0","Units","2010_100","2010=100",100,,
"ITA","Italy","YG9901L1_IXOB","Population, Index","TT","All persons","A","Annual","2011","2011","IDX","Index","0","Units","2010_100","2010=100",100.404,,
"ITA","Italy","YG9901L1_IXOB","Population, Index","TT","All persons","A","Annual","2012","2012","IDX","Index","0","Units","2010_100","2010=100",100.8051,,
"ITA","Italy","YG9901L1_IXOB","Population, Index","TT","All persons","A","Annual","2013","2013","IDX","Index","0","Units","2010_100","2010=100",101.3549,,
"ITA","Italy","YG9901L1_IXOB","Population, Index","TT","All persons","A","Annual","2014","2014","IDX","Index","0","Units","2010_100","2010=100",101.7305,,
"ITA","Italy","YT99TLL1_ST","Total labour force","TT","All persons","A","Annual","2000","2000","PER","Persons","3","Thousands",,,23720,,
"ITA","Italy","YT99TLL1_ST","Total labour force","TT","All persons","A","Annual","2001","2001","PER","Persons","3","Thousands",,,23901,,
"ITA","Italy","YT99TLL1_ST","Total labour force","TT","All persons","A","Annual","2002","2002","PER","Persons","3","Thousands",,,24085,,
"ITA","Italy","YT99TLL1_ST","Total labour force","TT","All persons","A","Annual","2003","2003","PER","Persons","3","Thousands",,,24230,,
"ITA","Italy","YT99TLL1_ST","Total labour force","TT","All persons","A","Annual","2004","2004","PER","Persons","3","Thousands",,,24306.82,,
"ITA","Italy","YT99TLL1_ST","Total labour force","TT","All persons","A","Annual","2005","2005","PER","Persons","3","Thousands",,,24284.29,,
"ITA","Italy","YT99TLL1_ST","Total labour force","TT","All persons","A","Annual","2006","2006","PER","Persons","3","Thousands",,,24411.88,,
"ITA","Italy","YT99TLL1_ST","Total labour force","TT","All persons","A","Annual","2007","2007","PER","Persons","3","Thousands",,,24375.32,,
"ITA","Italy","YT99TLL1_ST","Total labour force","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,24754.66,,
"ITA","Italy","YT99TLL1_ST","Total labour force","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,24605.27,,
"ITA","Italy","YT99TLL1_ST","Total labour force","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,24582.57,,
"ITA","Italy","YT99TLL1_ST","Total labour force","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,24659.54,,
"ITA","Italy","YT99TLL1_ST","Total labour force","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,25256.99,,
"ITA","Italy","YT99TLL1_ST","Total labour force","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,25259.2,,
"ITA","Italy","YT99TLL1_ST","Total labour force","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,25514.92,,
"ITA","Italy","YT99TEL1_ST","Total employment","TT","All persons","A","Annual","2000","2000","PER","Persons","3","Thousands",,,21225,,
"ITA","Italy","YT99TEL1_ST","Total employment","TT","All persons","A","Annual","2001","2001","PER","Persons","3","Thousands",,,21634,,
"ITA","Italy","YT99TEL1_ST","Total employment","TT","All persons","A","Annual","2002","2002","PER","Persons","3","Thousands",,,21922,,
"ITA","Italy","YT99TEL1_ST","Total employment","TT","All persons","A","Annual","2003","2003","PER","Persons","3","Thousands",,,22134,,
"ITA","Italy","YT99TEL1_ST","Total employment","TT","All persons","A","Annual","2004","2004","PER","Persons","3","Thousands",,,22362.69,,
"ITA","Italy","YT99TEL1_ST","Total employment","TT","All persons","A","Annual","2005","2005","PER","Persons","3","Thousands",,,22407,,
"ITA","Italy","YT99TEL1_ST","Total employment","TT","All persons","A","Annual","2006","2006","PER","Persons","3","Thousands",,,22757.59,,
"ITA","Italy","YT99TEL1_ST","Total employment","TT","All persons","A","Annual","2007","2007","PER","Persons","3","Thousands",,,22894.42,,
"ITA","Italy","YT99TEL1_ST","Total employment","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,23090.35,,
"ITA","Italy","YT99TEL1_ST","Total employment","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,22698.72,,
"ITA","Italy","YT99TEL1_ST","Total employment","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,22526.85,,
"ITA","Italy","YT99TEL1_ST","Total employment","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,22598.24,,
"ITA","Italy","YT99TEL1_ST","Total employment","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,22565.97,,
"ITA","Italy","YT99TEL1_ST","Total employment","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,22190.54,,
"ITA","Italy","YT99TEL1_ST","Total employment","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,22278.92,,
"ITA","Italy","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2000","2000","PER","Persons","3","Thousands",,,2495,,
"ITA","Italy","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2001","2001","PER","Persons","3","Thousands",,,2267,,
"ITA","Italy","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2002","2002","PER","Persons","3","Thousands",,,2163,,
"ITA","Italy","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2003","2003","PER","Persons","3","Thousands",,,2096,,
"ITA","Italy","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2004","2004","PER","Persons","3","Thousands",,,1944.135,,
"ITA","Italy","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2005","2005","PER","Persons","3","Thousands",,,1877.292,,
"ITA","Italy","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2006","2006","PER","Persons","3","Thousands",,,1654.297,,
"ITA","Italy","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2007","2007","PER","Persons","3","Thousands",,,1480.901,,
"ITA","Italy","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,1664.316,,
"ITA","Italy","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,1906.556,,
"ITA","Italy","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,2055.718,,
"ITA","Italy","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,2061.298,,
"ITA","Italy","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,2691.016,,
"ITA","Italy","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,3068.664,,
"ITA","Italy","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,3236.007,,
"ITA","Italy","YT99UNL1_ST","Unemployment","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,3033.253,,
"ITA","Italy","YT99ARL1_ST","Armed forces","TT","All persons","A","Annual","2000","2000","PER","Persons","3","Thousands",,,351,,
"ITA","Italy","YT99ARL1_ST","Armed forces","TT","All persons","A","Annual","2001","2001","PER","Persons","3","Thousands",,,334,,
"ITA","Italy","YT99ARL1_ST","Armed forces","TT","All persons","A","Annual","2002","2002","PER","Persons","3","Thousands",,,309,,
"ITA","Italy","YT99ARL1_ST","Armed forces","TT","All persons","A","Annual","2003","2003","PER","Persons","3","Thousands",,,312,,
"ITA","Italy","YT99ARL1_ST","Armed forces","TT","All persons","A","Annual","2004","2004","PER","Persons","3","Thousands",,,257.981,,
"ITA","Italy","YT99ARL1_ST","Armed forces","TT","All persons","A","Annual","2005","2005","PER","Persons","3","Thousands",,,253.326,,
"ITA","Italy","YT99ARL1_ST","Armed forces","TT","All persons","A","Annual","2006","2006","PER","Persons","3","Thousands",,,248.364,,
"ITA","Italy","YT99ARL1_ST","Armed forces","TT","All persons","A","Annual","2007","2007","PER","Persons","3","Thousands",,,248.847,,
"ITA","Italy","YT99ARL1_ST","Armed forces","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,242.502,,
"ITA","Italy","YT99ARL1_ST","Armed forces","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,248.262,,
"ITA","Italy","YT99ARL1_ST","Armed forces","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,257.762,,
"ITA","Italy","YT99ARL1_ST","Armed forces","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,239.598,,
"ITA","Italy","YT99ARL1_ST","Armed forces","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,266.103,,
"ITA","Italy","YT99ARL1_ST","Armed forces","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,241.774,,
"ITA","Italy","YT99ARL1_ST","Armed forces","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,237.102,,
"ITA","Italy","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2000","2000","PER","Persons","3","Thousands",,,23369,,
"ITA","Italy","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2001","2001","PER","Persons","3","Thousands",,,23567,,
"ITA","Italy","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2002","2002","PER","Persons","3","Thousands",,,23776,,
"ITA","Italy","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2003","2003","PER","Persons","3","Thousands",,,23918,,
"ITA","Italy","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2004","2004","PER","Persons","3","Thousands",,,24048.84,,
"ITA","Italy","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2005","2005","PER","Persons","3","Thousands",,,24030.97,,
"ITA","Italy","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2006","2006","PER","Persons","3","Thousands",,,24163.52,,
"ITA","Italy","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2007","2007","PER","Persons","3","Thousands",,,24126.47,,
"ITA","Italy","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,24512.16,,
"ITA","Italy","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,24357.01,,
"ITA","Italy","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,24324.81,,
"ITA","Italy","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,24419.94,,
"ITA","Italy","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,24990.88,,
"ITA","Italy","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,25017.43,,
"ITA","Italy","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,25277.82,,
"ITA","Italy","YT99CLL1_ST","Civilian Labour force","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,25248.84,,
"ITA","Italy","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2000","2000","PER","Persons","3","Thousands",,,20874,,
"ITA","Italy","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2001","2001","PER","Persons","3","Thousands",,,21300,,
"ITA","Italy","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2002","2002","PER","Persons","3","Thousands",,,21613,,
"ITA","Italy","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2003","2003","PER","Persons","3","Thousands",,,21822,,
"ITA","Italy","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2004","2004","PER","Persons","3","Thousands",,,22104.71,,
"ITA","Italy","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2005","2005","PER","Persons","3","Thousands",,,22153.68,,
"ITA","Italy","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2006","2006","PER","Persons","3","Thousands",,,22509.22,,
"ITA","Italy","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2007","2007","PER","Persons","3","Thousands",,,22645.57,,
"ITA","Italy","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2008","2008","PER","Persons","3","Thousands",,,22847.85,,
"ITA","Italy","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2009","2009","PER","Persons","3","Thousands",,,22450.46,,
"ITA","Italy","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2010","2010","PER","Persons","3","Thousands",,,22269.09,,
"ITA","Italy","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2011","2011","PER","Persons","3","Thousands",,,22358.65,,
"ITA","Italy","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2012","2012","PER","Persons","3","Thousands",,,22299.87,,
"ITA","Italy","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2013","2013","PER","Persons","3","Thousands",,,21948.76,,
"ITA","Italy","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2014","2014","PER","Persons","3","Thousands",,,22041.81,,
"ITA","Italy","YT99CEL1_ST","Civilian employment","TT","All persons","A","Annual","2015","2015","PER","Persons","3","Thousands",,,22215.59,,
